datetime,no_measure,measure_strength1,measure_strength2,measure_strength3,measure_strength4
2020-05-05,79733537.10795462,266041.3974447708,190427.3770604631,131615.5789564299,55999.89665664748
2020-05-06,79802441.43208311,266042.2276764743,190427.67959178507,131615.70263545023,55999.92344620258
2020-05-07,79853560.59303282,266042.8426914023,190427.9036988412,131615.79425343435,55999.94329114521
2020-05-08,79891470.43184693,266043.298278472,190428.0697111942,131615.8621214642,55999.95799171269
2020-05-09,79919576.15789396,266043.63576517696,190428.19268852109,131615.91239617913,55999.96888147206
2020-05-10,79940408.81874236,266043.8857661001,190428.2837866635,131615.9496382558,55999.97694829295
2020-05-11,79955848.05419032,266044.07095984224,190428.3512695837,131615.97722612062,55999.98292396161
2020-05-12,79967288.83807984,266044.2081461659,190428.4012590063,131615.9976624188,55999.9873505646
2020-05-13,79975765.95046379,266044.30976991024,190428.4382897388,131616.01280104043,55999.99062966427
2020-05-14,79982046.70855488,266044.3850498852,190428.46572104163,131616.02401529485,55999.993058726526
2020-05-15,79986699.94822772,266044.44081513665,190428.48604136097,131616.0323224908,55999.9948581056
2020-05-16,79990147.28244287,266044.4821244339,190428.50109406747,131616.03847622147,55999.99619103355
2020-05-17,79992701.15932707,266044.51272517256,190428.51224467775,131616.04303472722,55999.99717842797
2020-05-18,79994593.10246249,266044.53539331746,190428.52050472755,131616.04641153637,55999.99790986118
2020-05-19,79995994.6568142,266044.55218522483,190428.52662353357,131616.04891297885,55999.99845168572
2020-05-20,79997032.91932857,266044.56462418457,190428.531156168,131616.05076597503,55999.99885305364
2020-05-21,79997802.05148874,266044.57383860624,190428.53451381234,131616.05213862093,55999.99915037537
